2023-03-26 22:17:27,310	32k	INFO	[2.2789146900177, 2.613018274307251, 14.6138334274292, 18.36679458618164, 0.7913805842399597, 4600, 9.647587177037196e-05]
2023-03-26 22:17:32,549	32k	INFO	====> Epoch: 288
2023-03-26 22:17:46,469	32k	INFO	====> Epoch: 289
2023-03-26 22:18:00,389	32k	INFO	====> Epoch: 290
2023-03-26 22:18:14,735	32k	INFO	====> Epoch: 291
2023-03-26 22:18:29,004	32k	INFO	====> Epoch: 292
2023-03-26 22:18:43,198	32k	INFO	====> Epoch: 293
2023-03-26 22:18:57,371	32k	INFO	====> Epoch: 294
2023-03-26 22:19:11,244	32k	INFO	====> Epoch: 295
2023-03-26 22:19:25,257	32k	INFO	====> Epoch: 296
2023-03-26 22:19:39,363	32k	INFO	====> Epoch: 297
2023-03-26 22:19:53,527	32k	INFO	====> Epoch: 298
2023-03-26 22:20:07,548	32k	INFO	====> Epoch: 299
2023-03-26 22:20:21,529	32k	INFO	====> Epoch: 300
2023-03-26 22:20:26,618	32k	INFO	Train Epoch: 301 [0%]
